node,degree,clustering,degree_centrality,betweenness,closeness
176,14,0.7252747252747253,0.003467062902426944,3.2067729765384276e-07,0.26132539477090344
177,11,0.7636363636363637,0.0027241208519068845,3.111037521198216e-07,0.2612746683921061
178,13,0.46153846153846156,0.0032194155522535907,1.3712597154786128e-06,0.2613084837895554
179,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2611394942766604
180,20,0.7578947368421053,0.004952947003467063,9.112055842871576e-07,0.26142690664249646
181,10,0.8666666666666667,0.0024764735017335313,1.8403320547933104e-07,0.26125776397515527
182,3,0.6666666666666666,0.0007429420505200594,4.089626788429578e-08,0.2611394942766604
183,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
184,18,0.6339869281045751,0.004457652303120356,1.2725037854772063e-06,0.2613930605903677
185,26,0.5384615384615384,0.0064388311045071814,2.828334869845182e-06,0.26152849740932643
186,44,0.4978858350951374,0.010896483407627538,8.069594875170074e-06,0.26183374400207493
187,16,0.8583333333333333,0.00396235760277365,4.0825673136162185e-07,0.2613592233009709
188,48,0.45567375886524825,0.01188707280832095,1.0395368746413048e-05,0.2619016733687897
189,7,0.9523809523809523,0.001733531451213472,1.2821395685548784e-05,0.2790408403012922
190,4,0.5,0.0009905894006934125,1.8403320547933104e-07,0.26115638339154057
191,3,1.0,0.0007429420505200594,0.0,0.2611394942766604
192,5,0.4,0.0012382367508667657,3.680664109586621e-07,0.2611732746911584
193,5,0.7,0.0012382367508667657,1.8403320547933104e-07,0.2611732746911584
194,19,0.8245614035087719,0.0047052996532937095,4.3451620726611605e-07,0.2614099825208778
195,9,1.0,0.002228826151560178,0.0,0.2612408617454875
196,13,0.717948717948718,0.0032194155522535907,9.79246528679504e-07,0.2613084837895554
197,16,0.7416666666666667,0.00396235760277365,5.392921255516175e-07,0.2613592233009709
198,12,0.4696969696969697,0.0029717682020802376,0.0016628780885075156,0.2854920814479638
199,47,0.47178538390379277,0.011639425458147598,9.450375984913955e-06,0.2618846877229392
200,57,0.4342105263157895,0.014115898959881128,1.383389514169764e-05,0.2620546433902265
201,4,1.0,0.0009905894006934125,0.0,0.26115638339154057
202,4,0.6666666666666666,0.0009905894006934125,7.655514235000146e-06,0.26757670134517264
203,57,0.42857142857142855,0.014115898959881128,1.6468476377937862e-05,0.2620546433902265
204,22,0.5887445887445888,0.005448241703813769,2.729575812106239e-06,0.26146076146076147
205,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
206,4,0.5,0.0009905894006934125,1.6358507153718312e-07,0.26115638339154057
207,3,1.0,0.0007429420505200594,0.0,0.2611394942766604
208,7,0.8571428571428571,0.001733531451213472,1.8607645913792854e-08,0.2612070638463031
209,1,0.0,0.00024764735017335313,0.0,0.26110572259941806
210,1,0.0,0.00024764735017335313,0.0,0.26110572259941806
211,30,0.6,0.007429420505200594,2.256933560691282e-06,0.26159626846333245
212,18,0.6993464052287581,0.004457652303120356,8.259734640887314e-07,0.2613930605903677
213,39,0.30364372469635625,0.009658246656760773,0.0004681297730936088,0.2751243442120324
214,17,0.5661764705882353,0.004210004952947003,1.8705660814077714e-06,0.2613761408505405
215,1,0.0,0.00024764735017335313,0.0,0.26110572259941806
216,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
217,8,0.8214285714285714,0.001981178801386825,3.177245113002008e-05,0.27906012439530065
218,9,1.0,0.002228826151560178,0.0,0.2612408617454875
219,6,0.7333333333333333,0.0014858841010401188,2.453776073057747e-07,0.26119016817593793
220,4,1.0,0.0009905894006934125,0.0,0.26115638339154057
221,8,0.8571428571428571,0.001981178801386825,4.898257539778154e-08,0.2612239617026782
222,11,0.7454545454545455,0.0027241208519068845,5.93316769541078e-07,0.2612746683921061
223,27,0.7207977207977208,0.006686478454680535,1.1271584511988172e-06,0.261545436880627
224,28,0.5211640211640212,0.006934125804853888,2.9643732800200658e-06,0.2615623785464438
225,10,0.8444444444444444,0.0024764735017335313,1.4547386718842358e-07,0.26125776397515527
226,14,0.8131868131868132,0.003467062902426944,3.0672643513523615e-07,0.26132539477090344
227,15,0.5428571428571428,0.003714710252600297,1.5809328699272056e-06,0.2613423079412336
228,3,1.0,0.0007429420505200594,0.0,0.2611394942766604
229,6,0.5333333333333333,0.0014858841010401188,2.810465326785439e-07,0.26119016817593793
230,9,0.2777777777777778,0.002228826151560178,1.5233859786900177e-06,0.2612408617454875
231,21,0.4523809523809524,0.005200594353640416,2.8865793589644363e-06,0.2614438329556491
232,25,0.62,0.006191183754333828,1.3245464993391094e-06,0.2615115601321158
233,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
234,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
235,5,0.8,0.0012382367508667657,3.9873861187188394e-08,0.2611732746911584
236,37,0.4099099099099099,0.009162951956414065,8.01595841612901e-06,0.26171495236243436
237,7,0.8571428571428571,0.001733531451213472,9.201660273966552e-08,0.2612070638463031
238,23,0.7154150197628458,0.005695889053987122,1.5156979955809631e-06,0.2614776921582594
239,59,0.418468731735827,0.014611193660227836,1.8449221399712053e-05,0.26208866099824757
240,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2611394942766604
241,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
242,24,0.5978260869565217,0.005943536404160475,3.4113860859848286e-06,0.26149462504856885
243,8,0.6428571428571429,0.001981178801386825,4.675806628104484e-07,0.2612239617026782
244,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
245,5,0.7,0.0012382367508667657,1.8403320547933104e-07,0.2611732746911584
246,14,0.5934065934065934,0.003467062902426944,3.8221640264939955e-05,0.2746565093184601
247,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2611394942766604
248,21,0.5047619047619047,0.005200594353640416,2.118816268883605e-06,0.2614438329556491
249,24,0.6268115942028986,0.005943536404160475,3.218483170457865e-06,0.26149462504856885
250,5,0.8,0.0012382367508667657,2.1706480646280067e-08,0.2611732746911584
251,14,0.7802197802197802,0.003467062902426944,3.939186945855204e-07,0.26132539477090344
252,65,0.4033653846153846,0.016097077761267953,1.9885434414856687e-05,0.2621907668333225
253,3,0.6666666666666666,0.0007429420505200594,4.089626788429578e-08,0.2611394942766604
254,17,0.9044117647058824,0.004210004952947003,1.336121791007707e-07,0.2613761408505405
255,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
256,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
257,18,0.5032679738562091,0.004457652303120356,1.6670647168345513e-06,0.2613930605903677
258,15,0.4857142857142857,0.003714710252600297,9.040758002319433e-07,0.2613423079412336
259,8,0.6785714285714286,0.001981178801386825,2.7604980821899654e-07,0.2612239617026782
260,8,0.39285714285714285,0.001981178801386825,8.209925777772379e-07,0.2612239617026782
261,38,0.4751066856330014,0.009410599306587419,7.001409919657162e-06,0.2617319159968888
262,4,1.0,0.0009905894006934125,0.0,0.26115638339154057
263,7,0.9523809523809523,0.001733531451213472,2.044813394214789e-08,0.2612070638463031
264,5,1.0,0.0012382367508667657,0.0,0.2611732746911584
265,27,0.6410256410256411,0.006686478454680535,2.4201423687344422e-06,0.261545436880627
266,18,0.8823529411764706,0.004457652303120356,1.8266335754532783e-07,0.2613930605903677
267,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
268,11,0.9090909090909091,0.0027241208519068845,3.4861290842166826e-08,0.2612746683921061
269,6,0.4666666666666667,0.0014858841010401188,0.0001018518468952855,0.2917840884456969
270,4,0.8333333333333334,0.0009905894006934125,4.089626788429578e-08,0.26115638339154057
271,73,0.386986301369863,0.018078256562654778,2.7494830859865e-05,0.2623270317676866
272,45,0.35353535353535354,0.01114413075780089,1.899166953524329e-05,0.2618507230400104
273,9,1.0,0.002228826151560178,0.0,0.2612408617454875
274,14,0.5604395604395604,0.003467062902426944,7.208704762316491e-07,0.26132539477090344
275,10,0.8666666666666667,0.0024764735017335313,1.8403320547933104e-07,0.26125776397515527
276,18,0.7516339869281046,0.004457652303120356,4.638049817097346e-07,0.2613930605903677
277,65,0.3466346153846154,0.016097077761267953,3.9269846373356606e-05,0.2621907668333225
278,10,0.8,0.0024764735017335313,2.1791868458346184e-07,0.26125776397515527
279,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
280,43,0.4673311184939092,0.010648836057454186,1.0287622955860242e-05,0.261816767165921
281,16,0.7416666666666667,0.00396235760277365,5.748404199433516e-07,0.2613592233009709
282,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
283,5,0.6,0.0012382367508667657,1.3399541889148678e-07,0.2611732746911584
284,16,0.7,0.00396235760277365,6.987344582641576e-07,0.2613592233009709
285,47,0.43293246993524515,0.011639425458147598,0.0004989860040731102,0.27527438816551913
286,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
287,1,0.0,0.00024764735017335313,0.0,0.26110572259941806
288,4,0.8333333333333334,0.0009905894006934125,3.83402511415273e-09,0.26115638339154057
289,4,0.8333333333333334,0.0009905894006934125,1.7526971950412477e-08,0.26115638339154057
290,14,0.8241758241758241,0.003467062902426944,1.4907419318717998e-07,0.26132539477090344
291,36,0.38095238095238093,0.008915304606240713,9.229964800365197e-06,0.26169799092676604
292,1,0.0,0.00024764735017335313,0.0,0.26110572259941806
293,3,1.0,0.0007429420505200594,0.0,0.2611394942766604
294,3,0.6666666666666666,0.0007429420505200594,3.067220091322184e-08,0.2611394942766604
295,10,0.5333333333333333,0.0024764735017335313,4.1118719597055974e-07,0.26125776397515527
296,7,0.9523809523809523,0.001733531451213472,2.044813394214789e-08,0.2612070638463031
297,25,0.72,0.006191183754333828,9.340158851641771e-07,0.2615115601321158
298,11,0.9454545454545454,0.0027241208519068845,3.593914450438114e-08,0.2612746683921061
299,20,0.6842105263157895,0.004952947003467063,1.53427173311225e-06,0.26142690664249646
300,7,0.7619047619047619,0.001733531451213472,1.0340913450743362e-07,0.2612070638463031
301,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2611394942766604
302,20,0.7526315789473684,0.004952947003467063,6.997200950900403e-07,0.26142690664249646
303,21,0.580952380952381,0.005200594353640416,1.5247734425165751e-06,0.2614438329556491
304,55,0.3872053872053872,0.013620604259534423,0.0005888931717860166,0.2754245958665848
305,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
306,9,1.0,0.002228826151560178,0.0,0.2612408617454875
307,4,0.6666666666666666,0.0009905894006934125,1.2268880365288735e-07,0.26115638339154057
308,24,0.4746376811594203,0.005943536404160475,0.00017783846963577123,0.2748434522188946
309,10,1.0,0.0024764735017335313,0.0,0.26125776397515527
310,13,0.5384615384615384,0.0032194155522535907,1.208436029947745e-06,0.2613084837895554
311,7,0.5238095238095238,0.001733531451213472,2.4748256227040756e-07,0.2612070638463031
312,26,0.4276923076923077,0.0064388311045071814,6.447982662426986e-06,0.26152849740932643
313,37,0.5015015015015015,0.009162951956414065,7.857715802639878e-06,0.26171495236243436
314,13,0.4230769230769231,0.0032194155522535907,1.0265340324085558e-06,0.2613084837895554
315,56,0.31623376623376626,0.013868251609707775,0.0006570659523591639,0.27544338335607094
316,2,1.0,0.0004952947003467063,0.0,0.26112260734609416
317,7,0.5238095238095238,0.001733531451213472,3.958174498801485e-07,0.2612070638463031
318,11,0.5272727272727272,0.0027241208519068845,2.63383594554278e-07,0.2612746683921061
319,8,0.6785714285714286,0.001981178801386825,3.312597698627958e-07,0.2612239617026782
320,21,0.48095238095238096,0.005200594353640416,4.218458884271146e-06,0.2614438329556491
321,3,1.0,0.0007429420505200594,0.0,0.2611394942766604
322,72,0.2918622848200313,0.017830609212481426,0.0009635115740098247,0.27574433214968586
323,39,0.4844804318488529,0.009658246656760773,7.802412276258454e-06,0.26174888183055683
324,26,0.36615384615384616,0.0064388311045071814,0.0003570744435014176,0.2748808713410483
325,39,0.601889338731444,0.009658246656760773,4.156868184942259e-06,0.26174888183055683
326,19,0.6666666666666666,0.0047052996532937095,1.0625284144635785e-06,0.2614099825208778
327,4,1.0,0.0009905894006934125,0.0,0.26115638339154057
328,9,1.0,0.002228826151560178,0.0,0.2612408617454875
329,30,0.22528735632183908,0.007429420505200594,1.359514681011352e-05,0.26159626846333245
330,16,0.825,0.00396235760277365,2.828636398648703e-07,0.2613592233009709
331,20,0.5263157894736842,0.004952947003467063,2.0196858362048454e-06,0.26142690664249646
332,43,0.42081949058693247,0.010648836057454186,1.1942664858347235e-05,0.261816767165921
333,8,0.7857142857142857,0.001981178801386825,8.943624298029925e-08,0.2612239617026782
334,28,0.5105820105820106,0.006934125804853888,3.968928448654337e-06,0.2615623785464438
335,1,0.0,0.00024764735017335313,0.0,0.26110572259941806
336,3,1.0,0.0007429420505200594,0.0,0.2611394942766604
337,9,0.8055555555555556,0.002228826151560178,1.5949544474875358e-07,0.2612408617454875
338,7,0.6666666666666666,0.001733531451213472,1.0941089187433616e-07,0.2612070638463031
339,27,0.25925925925925924,0.006686478454680535,0.0003276135734341351,0.2748995847232623
340,6,0.7333333333333333,0.0014858841010401188,6.665560544778079e-08,0.26119016817593793
341,12,0.7727272727272727,0.0029717682020802376,1.4472855318357106e-07,0.2612915749967646
342,34,0.5775401069518716,0.008420009905894007,3.5719501920485037e-06,0.26166407465007774
343,18,0.6339869281045751,0.004457652303120356,1.21399066373506e-06,0.2613930605903677
344,9,0.5,0.002228826151560178,4.19677571524257e-07,0.2612408617454875
345,16,0.65,0.00396235760277365,8.911469922724906e-07,0.2613592233009709
346,27,0.5299145299145299,0.006686478454680535,5.5363499688486125e-06,0.261545436880627
347,7,0.8095238095238095,0.001733531451213472,7.38492221987572e-08,0.2612070638463031
348,229,0.12303684976633725,0.05671124318969787,0.03799809748091909,0.36991572004397216
414,159,0.1351803200382135,0.03937592867756315,0.04763337297172344,0.3695433330282786
