node,degree,clustering,degree_centrality,betweenness,closeness
33,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
34,5,0.6,0.0012382367508667657,0.002066819713641516,0.30850332340132935
35,6,0.06666666666666667,0.0014858841010401188,0.0013088343493413218,0.29750239445958887
36,11,0.9636363636363636,0.0027241208519068845,1.9103046327575245e-07,0.2726536124240378
37,5,0.1,0.0012382367508667657,0.0005376026721123827,0.3016133851210039
38,9,0.3611111111111111,0.002228826151560178,8.256140765359422e-07,0.2723042686627554
39,15,0.49523809523809526,0.003714710252600297,1.1298865540686631e-06,0.27241449099372594
40,44,0.4048625792811839,0.010896483407627538,0.0009025795836548852,0.2969772743987644
41,24,0.4673913043478261,0.005943536404160475,5.883785313374792e-05,0.28709562744400996
42,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
43,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
44,6,1.0,0.0014858841010401188,0.0,0.28043614139870826
45,12,0.7272727272727273,0.0029717682020802376,1.966482572500565e-06,0.28059203668959765
46,9,0.3055555555555556,0.002228826151560178,0.000217306547792814,0.27863648909743305
47,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
48,22,0.329004329004329,0.005448241703813769,5.005840721555525e-05,0.2831101451307579
49,4,0.5,0.0009905894006934125,1.8403320547933104e-07,0.27217578862227015
50,11,0.5636363636363636,0.0027241208519068845,1.6760376258840886e-05,0.2859165899596403
51,7,0.8571428571428571,0.001733531451213472,1.3829030882333465e-06,0.2809825342704057
52,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
53,31,0.3827956989247312,0.007677067855373947,0.00014911845268919318,0.2883050121376553
54,8,0.5714285714285714,0.001981178801386825,3.6120168027808387e-07,0.27224919093851135
55,17,0.8308823529411765,0.004210004952947003,3.917623796941875e-07,0.28356741573033706
56,78,0.34865134865134867,0.019316493313521546,0.0008415733648098186,0.302857571439286
57,16,0.4666666666666667,0.00396235760277365,1.2090038796570868e-05,0.2739484396200814
58,12,0.2727272727272727,0.0029717682020802376,0.05860608680032185,0.4013118664281455
59,19,0.7777777777777778,0.0047052996532937095,3.4974838189744266e-06,0.2832690284110838
60,8,0.6785714285714286,0.001981178801386825,2.3995917374609336e-07,0.2742647558242206
61,3,0.6666666666666666,0.0007429420505200594,7.47836739059034e-06,0.280904347826087
62,26,0.5230769230769231,0.0064388311045071814,1.5228975862935233e-05,0.28394627663314814
63,6,1.0,0.0014858841010401188,0.0,0.2722124848321424
64,7,0.9523809523809523,0.001733531451213472,9.07794071415366e-06,0.2879144385026738
65,12,0.5,0.0029717682020802376,8.91616780627921e-06,0.2870344043218652
66,15,0.8761904761904762,0.003714710252600297,1.94558184501013e-06,0.28721815207340495
67,80,0.3265822784810127,0.01981178801386825,0.0062716203996323406,0.3162841701261064
68,9,0.8333333333333334,0.002228826151560178,5.340258291869868e-06,0.27595161620993647
69,10,0.6444444444444445,0.0024764735017335313,2.6271749055016776e-06,0.2804945818282856
70,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
71,3,1.0,0.0007429420505200594,0.0,0.27644280139659066
72,24,0.605072463768116,0.005943536404160475,1.456137486603976e-05,0.28490792351654554
73,10,0.5333333333333333,0.0024764735017335313,9.850106488184853e-06,0.2828325278419836
74,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
75,14,0.7582417582417582,0.003467062902426944,2.694976821179856e-05,0.2873816810191445
76,3,1.0,0.0007429420505200594,0.0,0.2721574442272697
77,6,0.6,0.0014858841010401188,7.959880039048439e-07,0.2723226328567575
78,9,1.0,0.002228826151560178,0.0,0.27226754770413325
79,12,0.9393939393939394,0.0029717682020802376,1.1450195402212917e-07,0.2828325278419836
80,23,0.5217391304347826,0.005695889053987122,0.00022207442002501865,0.2942934188470228
81,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2721574442272697
82,34,0.41711229946524064,0.008420009905894007,6.141023608238725e-05,0.28783234728063295
83,8,0.7142857142857143,0.001981178801386825,1.004246608410621e-05,0.2836271686450797
84,13,0.4230769230769231,0.0032194155522535907,5.456133319942636e-06,0.281178190933779
85,14,0.6483516483516484,0.003467062902426944,3.0414470673390583e-05,0.27940769443675617
86,6,1.0,0.0014858841010401188,0.0,0.2722124848321424
87,13,0.6410256410256411,0.0032194155522535907,3.22016160590948e-05,0.28644392423919984
88,24,0.2391304347826087,0.005943536404160475,0.007468682284342172,0.3125145112607383
89,8,0.6785714285714286,0.001981178801386825,3.312597698627958e-07,0.27224919093851135
90,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
91,8,0.6785714285714286,0.001981178801386825,2.7604980821899654e-07,0.27224919093851135
92,21,0.7761904761904762,0.005200594353640416,3.5556491511174525e-06,0.27716384103232894
93,9,0.6666666666666666,0.002228826151560178,4.421159904988217e-05,0.2817667992463889
94,22,0.6666666666666666,0.005448241703813769,1.0367118340514101e-05,0.2771828665568369
95,6,0.8666666666666667,0.0014858841010401188,6.134440182644368e-08,0.2722124848321424
96,9,0.3888888888888889,0.002228826151560178,7.978604901977473e-05,0.2924391657010429
97,3,0.6666666666666666,0.0007429420505200594,4.089626788429578e-08,0.2721574442272697
98,49,0.5246598639455783,0.012134720158494303,2.7472621849311096e-05,0.28543154025588463
99,13,0.6410256410256411,0.0032194155522535907,5.1601292652688876e-05,0.28448640270536846
100,9,0.6111111111111112,0.002228826151560178,5.316514824958451e-07,0.27226754770413325
101,19,0.8304093567251462,0.0047052996532937095,4.948760859291766e-06,0.2771257978175829
102,6,1.0,0.0014858841010401188,0.0,0.27589505329324954
103,16,0.55,0.00396235760277365,4.634537909575746e-05,0.29534815681685195
104,32,0.6088709677419355,0.0079247152055473,4.5401230249525386e-05,0.28754539628284553
105,14,0.6703296703296703,0.003467062902426944,4.083494447761187e-07,0.2723593686766491
106,8,0.42857142857142855,0.001981178801386825,1.3329271348912856e-05,0.2827929126689544
107,1045,0.04908247630570679,0.258791480931154,0.39980403654526114,0.4707939839104582
108,13,0.7948717948717948,0.0032194155522535907,3.481582493846834e-07,0.2723409995278883
109,37,0.53003003003003,0.009162951956414065,4.5926120200378006e-05,0.28849039079802813
110,5,1.0,0.0012382367508667657,0.0,0.27219413549039434
111,18,0.33986928104575165,0.004457652303120356,0.002182879607520669,0.29873492638899163
112,7,0.14285714285714285,0.001733531451213472,0.009926948577959813,0.3016133851210039
113,43,0.4640088593576966,0.010648836057454186,0.0055910843977280775,0.3085504699319936
114,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
115,21,0.5333333333333333,0.005200594353640416,2.253482078950169e-05,0.27767844863155
116,17,0.6617647058823529,0.004210004952947003,5.16881903102408e-05,0.28646424517593644
117,6,0.4666666666666667,0.0014858841010401188,2.095933729070159e-07,0.2722124848321424
118,36,0.5365079365079365,0.008915304606240713,4.82655032622668e-05,0.28644392423919984
119,62,0.28714965626652567,0.015354135710747894,0.0008671723584892341,0.30199685887368183
120,4,0.5,0.0009905894006934125,3.1482908184446633e-05,0.2862408733252995
121,12,0.4696969696969697,0.0029717682020802376,1.194351231688718e-05,0.2813937282229965
122,63,0.38556067588325654,0.015601783060921248,0.0012344783226039475,0.3092830882352941
123,18,0.6928104575163399,0.004457652303120356,3.2691852245707754e-06,0.2835873305709671
124,4,0.5,0.0009905894006934125,7.039400278081967e-06,0.2809238903575901
125,4,0.6666666666666666,0.0009905894006934125,3.918774038921379e-06,0.2862408733252995
126,9,0.4722222222222222,0.002228826151560178,4.687721271935087e-05,0.28434617280473207
127,16,0.7333333333333333,0.00396235760277365,1.6582668915549018e-06,0.27274569402228976
128,28,0.5952380952380952,0.006934125804853888,9.826640685796556e-06,0.2831498492391838
129,7,0.9047619047619048,0.001733531451213472,4.498589467272537e-08,0.27223083664801456
130,16,0.35833333333333334,0.00396235760277365,3.35098238343837e-05,0.28291179149443
131,7,1.0,0.001733531451213472,0.0,0.27223083664801456
132,16,0.4,0.00396235760277365,1.8988788947460413e-05,0.2846468349076554
133,18,0.5882352941176471,0.004457652303120356,8.332672096329016e-06,0.2812761214823071
134,23,0.4782608695652174,0.005695889053987122,0.003074090577876708,0.3169793547374205
135,14,0.4945054945054945,0.003467062902426944,0.00046359382032008155,0.29106898291645644
136,133,0.32137161084529503,0.03293709757305597,0.019294778819983222,0.3167804189220993
137,16,0.5333333333333333,0.00396235760277365,2.2535456651457977e-05,0.2814329523278506
138,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
139,9,0.9722222222222222,0.002228826151560178,1.2268880365288736e-08,0.27226754770413325
140,11,0.8909090909090909,0.0027241208519068845,4.007223846750888e-06,0.2774876305662452
141,28,0.5555555555555556,0.006934125804853888,1.9580704643352076e-05,0.2839662447257384
142,43,0.530454042081949,0.010648836057454186,3.4230770573286416e-05,0.2878733870392814
143,13,0.5256410256410257,0.0032194155522535907,5.825039345157401e-05,0.2826939232707925
144,19,0.4327485380116959,0.0047052996532937095,0.0031997381607441035,0.32451981033512817
145,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
146,10,0.4666666666666667,0.0024764735017335313,8.37365037254379e-05,0.28636266931423304
147,6,0.9333333333333333,0.0014858841010401188,2.4537760730577472e-08,0.2722124848321424
148,20,0.42105263157894735,0.004952947003467063,3.473885686337428e-05,0.28251591688239
149,14,0.7802197802197802,0.003467062902426944,9.090952014156782e-06,0.27750670057040755
150,11,0.5636363636363636,0.0027241208519068845,5.905208799487152e-05,0.28799657656372585
151,7,0.9047619047619048,0.001733531451213472,2.4637777713367413e-06,0.2773732655584558
152,5,0.7,0.0012382367508667657,1.8403320547933104e-07,0.27219413549039434
153,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
154,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
155,3,0.6666666666666666,0.0007429420505200594,6.460614482677014e-06,0.280904347826087
156,12,0.5303030303030303,0.0029717682020802376,0.00010864068422403498,0.29547782818674084
157,3,0.6666666666666666,0.0007429420505200594,4.089626788429578e-08,0.2721574442272697
158,25,0.3566666666666667,0.006191183754333828,4.1155999016816356e-05,0.28202262885877916
159,14,0.6263736263736264,0.003467062902426944,1.7248499129529254e-06,0.27241449099372594
160,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
161,26,0.5046153846153846,0.0064388311045071814,0.00013195186332214023,0.28906865201517645
162,8,0.8571428571428571,0.001981178801386825,5.842323983470826e-08,0.27224919093851135
163,6,0.5333333333333333,0.0014858841010401188,1.8305730246935114e-05,0.27781217750257997
164,3,0.6666666666666666,0.0007429420505200594,1.1565509687458429e-06,0.28265434691306174
165,11,0.6,0.0027241208519068845,2.6933986873413512e-06,0.28137412027036446
166,4,0.6666666666666666,0.0009905894006934125,4.3671371776444415e-07,0.2779269048110675
167,7,0.9047619047619048,0.001733531451213472,7.273693359421179e-08,0.27294849263214815
168,11,0.6909090909090909,0.0027241208519068845,3.1351705266406723e-07,0.2723042686627554
169,38,0.4395448079658606,0.009410599306587419,0.0002918164929677963,0.2975681650700074
170,46,0.4714975845410628,0.011391778107974244,0.00023360915273425663,0.291152930997188
171,22,0.21645021645021645,0.005448241703813769,0.008296586440160006,0.3739235114362441
172,41,0.45975609756097563,0.010153541357107478,4.77388590268495e-05,0.2849280270956816
173,12,0.24242424242424243,0.0029717682020802376,0.0023298189456567473,0.2942719720157411
174,4,0.8333333333333334,0.0009905894006934125,3.6305129027009873e-06,0.27704974271012006
175,17,0.4264705882352941,0.004210004952947003,8.476788356929326e-05,0.2862408733252995
176,14,0.7252747252747253,0.003467062902426944,9.584980423391585e-07,0.27437657131208804
177,11,0.7636363636363637,0.0027241208519068845,1.393122494936006e-06,0.2726720237693295
178,14,0.4065934065934066,0.003467062902426944,4.726000109538576e-05,0.283786632932743
179,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2721574442272697
180,20,0.7578947368421053,0.004952947003467063,4.633435085478072e-06,0.2771448181194235
181,10,0.8666666666666667,0.0024764735017335313,1.8403320547933104e-07,0.27228590694538096
182,3,0.6666666666666666,0.0007429420505200594,4.089626788429578e-08,0.2721574442272697
183,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
184,18,0.6339869281045751,0.004457652303120356,2.7596797063007135e-06,0.2727825440789029
185,26,0.5384615384615384,0.0064388311045071814,0.0001331390055298534,0.2898155458264552
186,44,0.4978858350951374,0.010896483407627538,8.802083978041655e-05,0.2880787615038881
187,16,0.8583333333333333,0.00396235760277365,2.380520109090131e-06,0.27706875257307534
188,48,0.45567375886524825,0.01188707280832095,0.00026268687186401554,0.293267484929915
189,7,0.9523809523809523,0.001733531451213472,9.07794071415366e-06,0.2879144385026738
190,4,0.5,0.0009905894006934125,5.409772537074233e-06,0.2809238903575901
191,3,1.0,0.0007429420505200594,0.0,0.2721574442272697
192,5,0.4,0.0012382367508667657,3.680664109586621e-07,0.27219413549039434
193,5,0.7,0.0012382367508667657,1.8403320547933104e-07,0.27219413549039434
194,23,0.5573122529644269,0.005695889053987122,0.0030316959906012985,0.31085450346420324
195,9,1.0,0.002228826151560178,0.0,0.27226754770413325
196,13,0.717948717948718,0.0032194155522535907,3.215190331970938e-05,0.285512267552853
197,16,0.7416666666666667,0.00396235760277365,1.4819453215263591e-06,0.27274569402228976
198,12,0.4696969696969697,0.0029717682020802376,0.0013826103553932075,0.29081742888008644
199,47,0.47178538390379277,0.011639425458147598,0.00010799599905403886,0.29229098805646037
200,57,0.4342105263157895,0.014115898959881128,0.00030886996908061526,0.29348063085980086
201,4,1.0,0.0009905894006934125,0.0,0.27217578862227015
202,4,0.6666666666666666,0.0009905894006934125,4.326852519283142e-06,0.2777739561119901
203,57,0.42857142857142855,0.014115898959881128,8.233567766328123e-05,0.28752492167473653
204,22,0.5887445887445888,0.005448241703813769,1.3695524414210236e-05,0.2771828665568369
205,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
206,4,0.5,0.0009905894006934125,1.6358507153718312e-07,0.27217578862227015
207,3,1.0,0.0007429420505200594,0.0,0.2721574442272697
208,7,0.8571428571428571,0.001733531451213472,2.371967939932983e-08,0.27226754770413325
209,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
210,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
211,30,0.6,0.007429420505200594,3.2946638036807613e-06,0.2746751921637984
212,18,0.6993464052287581,0.004457652303120356,2.2545390646026285e-05,0.28601784955376114
213,39,0.30364372469635625,0.009658246656760773,0.00035286587007022556,0.2973052569577382
214,18,0.5032679738562091,0.004457652303120356,7.066212672835907e-05,0.2824763903462749
215,2,0.0,0.0004952947003467063,4.729230125971719e-05,0.28520977539200454
216,6,0.13333333333333333,0.0014858841010401188,0.0005814705720670764,0.290002872737719
217,8,0.8214285714285714,0.001981178801386825,1.8530101609649596e-05,0.2879349686252139
218,9,1.0,0.002228826151560178,0.0,0.27226754770413325
219,6,0.7333333333333333,0.0014858841010401188,2.453776073057747e-07,0.2722124848321424
220,4,1.0,0.0009905894006934125,0.0,0.27217578862227015
221,8,0.8571428571428571,0.001981178801386825,4.898257539778154e-08,0.27224919093851135
222,11,0.7454545454545455,0.0027241208519068845,5.93316769541078e-07,0.2723042686627554
223,27,0.7207977207977208,0.006686478454680535,5.089400861207608e-06,0.2837666900913563
224,32,0.3971774193548387,0.0079247152055473,0.004419916278587063,0.311117959781185
225,10,0.8444444444444444,0.0024764735017335313,1.4547386718842358e-07,0.27228590694538096
226,14,0.8131868131868132,0.003467062902426944,6.5210917566863325e-06,0.27750670057040755
227,15,0.5428571428571428,0.003714710252600297,6.693726728376433e-05,0.28452649379932354
228,7,0.23809523809523808,0.001733531451213472,0.0019290080099972412,0.30770403109045186
229,6,0.5333333333333333,0.0014858841010401188,2.810465326785439e-07,0.2722124848321424
230,9,0.2777777777777778,0.002228826151560178,8.584756172401482e-05,0.2856334441536394
231,21,0.4523809523809524,0.005200594353640416,4.923901607792978e-06,0.27454446559695406
232,25,0.62,0.006191183754333828,8.989142948251394e-06,0.28356741573033706
233,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
234,2,1.0,0.0004952947003467063,0.0,0.27415303143458486
235,5,0.8,0.0012382367508667657,3.9873861187188394e-08,0.27219413549039434
236,37,0.4099099099099099,0.009162951956414065,0.00011165840749587344,0.29169977606010256
237,7,0.8571428571428571,0.001733531451213472,1.3829030882333465e-06,0.2809825342704057
238,23,0.7154150197628458,0.005695889053987122,1.595888479470382e-05,0.2858154020385051
239,63,0.3671274961597542,0.015601783060921248,0.002073043828640704,0.3029484582489309
240,3,0.6666666666666666,0.0007429420505200594,3.620988329082705e-06,0.280904347826087
241,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
242,24,0.5978260869565217,0.005943536404160475,0.00010428719601858706,0.2881198715661791
243,8,0.6428571428571429,0.001981178801386825,6.973695913615879e-06,0.27448847800965265
244,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
245,5,0.7,0.0012382367508667657,2.2435102171770835e-05,0.2809434356084325
246,14,0.5934065934065934,0.003467062902426944,2.2452473575515623e-05,0.28644392423919984
247,4,0.5,0.0009905894006934125,3.542931784884373e-06,0.28039719463926116
248,21,0.5047619047619047,0.005200594353640416,1.7091662655857425e-05,0.28569407103438516
249,24,0.6268115942028986,0.005943536404160475,1.1033585726990035e-05,0.277220925442812
250,5,0.8,0.0012382367508667657,2.1706480646280067e-08,0.2823578770715335
251,14,0.7802197802197802,0.003467062902426944,9.310224561265264e-07,0.27270885392044303
252,69,0.3576300085251492,0.017087667161961365,0.006394150117873876,0.31810304080668034
253,3,0.6666666666666666,0.0007429420505200594,4.089626788429578e-08,0.2721574442272697
254,17,0.9044117647058824,0.004210004952947003,1.5140505653044124e-06,0.27708776504494614
255,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
256,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
257,19,0.45614035087719296,0.0047052996532937095,3.755253290767538e-05,0.2835275944389833
258,15,0.4857142857142857,0.003714710252600297,1.0675588805345005e-06,0.27241449099372594
259,8,0.6785714285714286,0.001981178801386825,2.7604980821899654e-07,0.27224919093851135
260,8,0.39285714285714285,0.001981178801386825,1.0087576345018056e-06,0.27228590694538096
261,38,0.4751066856330014,0.009410599306587419,0.00010808685591595151,0.29081742888008644
262,4,1.0,0.0009905894006934125,0.0,0.27217578862227015
263,11,0.36363636363636365,0.0027241208519068845,0.0016594559268344922,0.31118988902589395
264,5,1.0,0.0012382367508667657,0.0,0.27219413549039434
265,27,0.6410256410256411,0.006686478454680535,1.0811723297915292e-05,0.2837666900913563
266,18,0.8823529411764706,0.004457652303120356,1.5631017437489704e-06,0.27710678012626955
267,6,0.13333333333333333,0.0014858841010401188,0.00896230396448913,0.3354377803621864
268,11,0.9090909090909091,0.0027241208519068845,3.4861290842166826e-08,0.2723042686627554
269,6,0.4666666666666667,0.0014858841010401188,6.514555358001763e-05,0.30100633619083117
270,4,0.8333333333333334,0.0009905894006934125,4.089626788429578e-08,0.27217578862227015
271,73,0.386986301369863,0.018078256562654778,0.00019027885444088393,0.2915312973792506
272,45,0.35353535353535354,0.01114413075780089,8.127549477004261e-05,0.2841260906276386
273,9,1.0,0.002228826151560178,0.0,0.27226754770413325
274,18,0.3333333333333333,0.004457652303120356,0.012985328910126834,0.2993328391401038
275,10,0.8666666666666667,0.0024764735017335313,1.8403320547933104e-07,0.27228590694538096
276,18,0.7516339869281046,0.004457652303120356,2.096502950595586e-06,0.2834280901242367
277,65,0.3466346153846154,0.016097077761267953,0.0001991241868457595,0.28836677854745413
278,10,0.8,0.0024764735017335313,1.1256253659727852e-06,0.2726536124240378
279,2,1.0,0.0004952947003467063,0.0,0.280358258696105
280,43,0.4673311184939092,0.010648836057454186,3.7858625341122765e-05,0.2841061000492507
281,16,0.7416666666666667,0.00396235760277365,1.4334163202066115e-06,0.27274569402228976
282,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
283,5,0.6,0.0012382367508667657,1.4897788513517988e-06,0.27670801069005685
284,16,0.7,0.00396235760277365,1.6015303716477053e-06,0.27274569402228976
285,47,0.43293246993524515,0.011639425458147598,0.0003661934344869645,0.29783153857501105
286,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
287,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
288,4,0.8333333333333334,0.0009905894006934125,3.83402511415273e-09,0.27217578862227015
289,4,0.8333333333333334,0.0009905894006934125,1.7526971950412477e-08,0.2722124848321424
290,14,0.8241758241758241,0.003467062902426944,1.1049270111468239e-06,0.28057254030016676
291,36,0.38095238095238093,0.008915304606240713,9.149822567093961e-05,0.2851694915254237
292,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
293,3,1.0,0.0007429420505200594,0.0,0.2721574442272697
294,7,0.09523809523809523,0.001733531451213472,0.00011342147836104278,0.27840595697738557
295,10,0.5333333333333333,0.0024764735017335313,8.649917010607851e-07,0.27430201752598327
296,7,0.9523809523809523,0.001733531451213472,2.044813394214789e-08,0.27591390502220703
297,25,0.72,0.006191183754333828,1.2955539306569728e-06,0.2830902972518228
298,11,0.9454545454545454,0.0027241208519068845,3.593914450438114e-08,0.2723042686627554
299,20,0.6842105263157895,0.004952947003467063,1.0156261892689329e-05,0.2771448181194235
300,7,0.7619047619047619,0.001733531451213472,1.0340913450743362e-07,0.27223083664801456
301,3,0.6666666666666666,0.0007429420505200594,6.134440182644368e-08,0.2721574442272697
302,20,0.7526315789473684,0.004952947003467063,5.799501508911607e-06,0.2771448181194235
303,21,0.580952380952381,0.005200594353640416,2.2267418836011133e-05,0.2855728429985856
304,55,0.3872053872053872,0.013620604259534423,0.0004920301403085267,0.3008717681245809
305,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
306,9,1.0,0.002228826151560178,0.0,0.27226754770413325
307,8,0.14285714285714285,0.001981178801386825,0.006484533982720634,0.29062904851014826
308,24,0.4746376811594203,0.005943536404160475,9.618588027046531e-05,0.2958892064189932
309,10,1.0,0.0024764735017335313,0.0,0.272635203564918
310,13,0.5384615384615384,0.0032194155522535907,1.9463552860221372e-05,0.28133491256183374
311,7,0.5238095238095238,0.001733531451213472,5.381485160215307e-06,0.2824763903462749
312,26,0.4276923076923077,0.0064388311045071814,7.480719835584266e-05,0.2863423627854205
313,37,0.5015015015015015,0.009162951956414065,9.275651335701685e-05,0.28971157985363755
314,17,0.2426470588235294,0.004210004952947003,0.0021917904419924005,0.3109263109263109
315,56,0.31623376623376626,0.013868251609707775,0.0004973335918778533,0.29769979357121795
316,2,1.0,0.0004952947003467063,0.0,0.27213910230489285
317,7,0.5238095238095238,0.001733531451213472,3.958174498801485e-07,0.27223083664801456
318,11,0.5272727272727272,0.0027241208519068845,2.63383594554278e-07,0.2723042686627554
319,9,0.5555555555555556,0.002228826151560178,2.8958156704858467e-05,0.28047509897895395
320,21,0.48095238095238096,0.005200594353640416,6.9347480985245045e-06,0.2728378378378378
321,7,0.14285714285714285,0.001733531451213472,0.0006318856895550201,0.3073761132678694
322,72,0.2918622848200313,0.017830609212481426,0.0008577635581637368,0.3011185682326622
323,39,0.4844804318488529,0.009658246656760773,0.00014509908419627638,0.2901904419690981
324,26,0.36615384615384616,0.0064388311045071814,0.00031376216028117384,0.2969991173874669
325,39,0.601889338731444,0.009658246656760773,2.558140657418528e-05,0.285229921593558
326,19,0.6666666666666666,0.0047052996532937095,3.3089916334558966e-05,0.2862002976823304
327,4,1.0,0.0009905894006934125,0.0,0.27217578862227015
328,9,1.0,0.002228826151560178,0.0,0.27226754770413325
329,31,0.2129032258064516,0.007677067855373947,2.376315782399469e-05,0.27307770338811116
330,16,0.825,0.00396235760277365,2.828636398648703e-07,0.27239611440906636
331,20,0.5263157894736842,0.004952947003467063,2.1180521915724986e-06,0.27250641112160884
332,44,0.40169133192389006,0.010896483407627538,0.000207960626203453,0.2860381100800453
333,8,0.7857142857142857,0.001981178801386825,1.8014717482971938e-07,0.27228590694538096
334,28,0.5105820105820106,0.006934125804853888,3.646268115547081e-05,0.2870344043218652
335,1,0.0,0.00024764735017335313,0.0,0.2721207628546398
336,3,1.0,0.0007429420505200594,0.0,0.28265434691306174
337,13,0.38461538461538464,0.0032194155522535907,0.0007718403158904779,0.29955489614243325
338,7,0.6666666666666666,0.001733531451213472,3.1011323074502914e-07,0.28303077030910495
339,27,0.25925925925925924,0.006686478454680535,0.00022208263034021714,0.2867286799687567
340,6,0.7333333333333333,0.0014858841010401188,6.665560544778079e-08,0.2722124848321424
341,12,0.7727272727272727,0.0029717682020802376,2.069592379726835e-05,0.27936903279369035
342,34,0.5775401069518716,0.008420009905894007,4.564414774198103e-05,0.28906865201517645
343,18,0.6339869281045751,0.004457652303120356,3.874516375439137e-05,0.2861800141743444
344,13,0.23076923076923078,0.0032194155522535907,0.003944125926262326,0.3200697526949905
345,17,0.5735294117647058,0.004210004952947003,0.00010027954366688506,0.2847873615910854
346,27,0.5299145299145299,0.006686478454680535,2.3826879952358983e-05,0.2772780333722447
347,7,0.8095238095238095,0.001733531451213472,7.38492221987572e-08,0.27223083664801456
3537,5,0.4,0.0012382367508667657,0.0015612748009914562,0.27703073545554335
2953,36,0.5746031746031746,0.008915304606240713,0.0016422441747461027,0.30730593607305934
